Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Vibration Levels,Operational Hours,Failure Type
1,1.0502927299408022,0.9449424112411786,-0.6845979919808359,2.3655768098294585,43.62616939344891,57.997783607895,Power Failure
2,-0.8057905963206516,0.22915246753394758,-0.4820415164960761,0.050212536941631525,26.763273604884617,142.0132968465146,Power Failure
1,1.173725330665387,0.8162563889360335,-0.3754753141089442,1.9381340260859345,42.0,53.0869725677353,Power Failure
1,1.3100969091287866,1.1840841083109324,-0.6721760533704864,2.522067316825449,41.16032258208758,52.06769875318027,Power Failure
1,1.0360309358282085,0.5917685088465683,-0.21233126113098888,1.5522051596148345,42.0,56.40782086227925,Power Failure
2,-0.884965317553898,-0.1751303773427459,-0.694575615341292,0.638785240858357,41.667897588753505,127.51100567141947,Power Failure
2,-0.36785529733672045,-0.48482842472744914,0.32524292491042206,-0.7020295086191816,35.004210633846164,109.17589836876974,Power Failure
1,1.3663171920372261,1.3615860564150377,6.329028426238485,-3.217728924770185,29.670233722226378,47.99798185450062,Power Failure
1,1.116576378893841,1.1112756919665572,-0.6682806397815595,2.3161341383935334,39.759702526341705,60.52085035493377,Power Failure
1,1.426113253799925,1.2408389176700219,-0.3353675330592737,2.362410836245825,41.42182095613796,47.04521867010619,Power Failure
1,1.426113253799925,1.509924136779224,6.627818374442135,-3.4503948260173125,29.5508454707819,47.97363302550275,Power Failure
1,0.8907062260512765,0.5355622263902933,4.636430692807467,-2.759075031208483,34.027279583747415,60.536230117039054,Power Failure
1,1.1566817844802622,0.7884697128202056,-0.3552816584046128,1.8903644965589628,42.0,53.49802075418313,Power Failure
1,-0.8555594526689889,0.3729849187819614,-0.5331530194176635,0.13783885392730388,25.323523254965323,146.67824912502869,Power Failure
1,0.21783428915084532,-0.7421654608411838,0.7570903135798744,-0.7410305583389563,42.0,76.14070063514899,Power Failure
1,-0.03999130842564724,-0.6834643567715968,-0.6290530278614519,1.7398162577368592,42.49390855436584,75.02524651462667,Power Failure
1,0.5456148694496256,-0.20777357297401022,0.3687269933398387,0.1776705111964585,42.0,68.23544361755596,Power Failure
2,-0.022831324924299845,-1.0473328043610042,0.9612557913933132,-1.2946776449471007,41.49676977838148,83.30520538565669,Power Failure
1,1.2015744392994194,0.8616597429870665,-0.4084716932262782,2.01618930887411,42.0,52.41532093644519,Power Failure
1,1.426113253799925,1.2745907440834952,0.5380369698441463,1.633300525625831,39.932823882026156,47.16167129528886,Power Failure
1,1.426113253799925,1.381723363281129,3.310334707714091,-0.6809889680396006,35.20655649213664,47.531306840205026,Power Failure
1,0.07371514527833722,0.8391474270075688,2.4638925496766495,-1.3908039312892688,26.907909751685466,106.48879074135036,Power Failure
2,-0.884965317553898,-0.2735383392804279,-0.7068607243074607,0.7222871163378918,44.69275502438556,123.73992363673112,Power Failure
1,-0.7546771152945111,-0.4132286915496898,-0.7330414589638761,1.021056806053839,51.43624503349073,110.81732516149779,Power Failure
1,-0.5723281001332865,0.5150654598812441,0.3803092360025939,-0.32807247578858156,25.806424575410958,134.42900150669254,Power Failure
1,0.7035447527105072,-0.367278855619825,0.8253884559035312,1.1908806258083215,34.73029192937768,47.9756129697261,Power Failure
1,0.5374878337478638,-0.8004440923740463,-0.5535425954266744,2.29545298796333,35.99808404895459,47.970008469801414,Power Failure
1,1.4213301560950211,1.5087933552700097,6.806016043737801,-3.6078278061774367,29.25671205756651,48.11199332543895,Power Failure
1,0.39868099511483945,0.8411812170783948,-0.6538299795337531,1.5521920492326349,34.56387823200191,91.87916931941476,Power Failure
1,1.426113253799925,1.294688145613541,1.0581024850541123,1.1991544591961558,39.04620602292438,47.23101258481949,Power Failure
2,-0.045185381676663305,-1.058914381987524,0.9140530862557193,-1.2155285272390706,42.55234270117572,83.14095822301867,Power Failure
1,1.2924683716643175,1.1689488452666896,5.715790313954717,-2.726503587872209,30.234046137232625,47.99548942172032,Power Failure
2,-0.884965317553898,0.1431647147470022,-0.6548401121083779,0.3687030582575611,31.88416406684026,139.70836124991663,Power Failure
1,1.0256352166597977,0.3136547974250926,-0.6209484911977379,2.4885542466347,39.296735188139436,47.43702781125079,Power Failure
1,-0.5864677609086856,-0.2866575552235022,-0.7285268991628141,1.1463557645882072,50.70840584848505,105.89494875330439,Power Failure
1,-0.7787736312758105,-0.4180428689702991,-0.38906701586705505,0.7154206526822877,50.95299336721148,111.56841994624867,Power Failure
1,0.5159518906237678,0.5428712692123197,-0.6989391306294819,1.9675469207471037,45.9382536554912,73.63440947208699,Power Failure
1,0.7404720680073817,-0.33722092714476914,-0.5828086741412949,2.376782071661681,37.37185683302078,47.74821647866164,Power Failure
1,0.07032887204243354,-0.7059467020711665,-0.6150197089926365,1.8463289010982282,41.25278904950629,69.85443237750559,Power Failure
2,-0.33552572875738396,-0.5375364258277386,0.3848388464358993,-0.757562051569347,35.61257890069734,106.75175277348123,Power Failure
1,0.5132908607843858,-0.26047250955624146,0.40702535536377993,0.0870730105594193,42.0,69.01501877147356,Power Failure
1,1.3251745930510375,0.9973437999037821,-0.6610110906982365,2.605961309039244,41.31865444680223,47.11015086443364,Power Failure
1,0.07014755717231436,-0.7059097515921093,-0.6150427732169448,1.8461538440414398,41.254828870515205,69.86293078178397,Power Failure
1,0.22364127573079418,0.914356564516177,2.947426099347036,-1.637430168719874,27.163529497580896,100.00475470533414,Power Failure
2,-0.6825845152649911,0.028285380801625903,-0.25492497084728094,-0.16141871236362748,29.0817292258874,132.77502080918035,Power Failure
1,1.426113253799925,1.3668055542334643,2.9243028101785358,-0.35873297349671684,35.864671219085594,47.479836498888005,Power Failure
1,0.668629252149772,-0.5011998460458833,-0.5731998874990601,2.348622655472954,36.88691099808876,47.82661605530898,Power Failure
2,-0.884965317553898,-0.031382979400206346,-0.6766303961480968,0.5168116008483523,37.24939956321161,133.01953586796586,Power Failure
1,1.0358413901538688,0.33695006050319876,-0.6223135399137087,2.492554645055657,39.365627829212315,47.425890167610675,Power Failure
1,0.4714530611830483,-0.836848583239409,-0.36244398442494985,1.848420724276194,36.74007838404993,52.081135423397356,Power Failure
1,0.21909888820032286,-0.9739891288939795,0.3786260232440063,0.12715081377637705,39.579102802725615,67.8519160691408,Power Failure
1,1.3069902835278582,1.2068297564012005,5.836379780014974,-2.82309999945399,30.12317592756717,47.99597954314648,Power Failure
1,1.359594227345954,1.1776800145504767,-0.6762966694313737,2.5959751467084677,42.28782676313339,48.946572399071115,Power Failure
1,0.8602162124643361,1.2336888370616121,5.000472742124089,-2.6845863983606018,28.248871479529996,72.47403129542178,Power Failure
2,-0.33358681303884175,-0.5406975064210509,0.38841301937059824,-0.7608925296780317,35.649064843662075,106.60636840229157,Power Failure
1,0.8002733828084091,-0.20072634751452245,-0.5908069418593513,2.400221716837237,37.77552139140466,47.68295737505625,Power Failure
1,0.11749034299672377,-1.0292077574099525,0.6770123922239919,-0.5659058115269338,40.722215030946536,74.201904496908,Power Failure
1,-0.6910175052631424,0.2001338477639172,-0.6181227243696954,0.474079137755716,26.73619112922108,134.31557987083474,Power Failure
1,1.4054277983214347,1.4796264279387057,6.74099537558214,-3.5823913915631014,29.399681997836876,48.48433736674047,Power Failure
2,-0.30771794185670526,-0.5828724116439674,0.4360993722874338,-0.8053275241156769,36.13585761628607,104.66666079445969,Power Failure
1,0.47838080739845956,1.042144431836259,3.768998093614561,-2.0564728801567123,27.59785308185468,88.98772719887941,Power Failure
2,-0.5363088531803727,-0.21019283270071715,0.014717751334106022,-0.41267661168709124,31.834301404713365,121.80693439410283,Power Failure
1,0.41507433600620014,0.6300031415099947,3.5173389148826395,-1.6295682190538394,39.18214026095205,77.14895405444106,Power Failure
1,1.2898075384731138,1.267564307023294,6.2682537447684,-3.3974524718637884,30.439164436850746,51.19151547335818,Power Failure
2,-0.884965317553898,0.0554258285321535,-0.6657933089483071,0.4431519281169417,34.581076157440464,136.34612783878362,Power Failure
1,0.6951162726932723,0.1768256140244533,3.836713466410065,-2.4462216028774826,35.78572850982583,65.1158499890217,Power Failure
1,1.1184240930424532,0.9532254794208028,5.567510729715017,-3.1233182561660127,31.979985068949084,55.204354675719934,Power Failure
2,-0.34856645428229766,-0.516275685102759,0.36079973644558605,-0.7351619799897822,35.36718238182315,107.72957644171265,Power Failure
1,1.426113253799925,1.4080343723504747,3.9911913083490704,-1.2493620024428096,34.0458188466756,47.622086700227875,Power Failure
2,-0.7626236701092741,0.1587759517242182,-0.4024681457387074,-0.023935349627819846,27.575576064784848,138.77654118797057,Power Failure
1,-0.7683035125937696,-0.4234820368318031,-0.733407176944931,1.0109065180606018,51.49520623657642,111.21607977796633,Power Failure
1,1.295383111419338,1.176552045084846,5.73999421451997,-2.745891765109161,30.211793019957437,47.99558779557213,Power Failure
1,0.10831829688157968,-0.9207131277196579,0.8868478310578932,-1.0479811993357346,42.0,78.78195554303926,Power Failure
1,1.426113253799925,1.3703646451624631,3.0164023014934536,-0.43561680967724614,35.707658205482815,47.49211629307954,Power Failure
2,-0.22563627932936547,-0.9412362745462088,0.5593760136740255,-0.7557880905394705,44.58244388298958,89.90728546200428,Power Failure
1,0.7731293722094298,0.16315110028194701,0.099161640767647,0.815346534680599,42.0,62.748356438972365,Power Failure
1,0.5549854522725991,-0.7548009471305344,-0.40824296166967233,2.179062861332701,35.8644952589445,47.97059902274143,Power Failure
1,0.9751134651592406,0.1983405228778401,-0.614191340532555,2.468751806959906,38.95570856395722,47.492160448826915,Power Failure
1,-0.12519451572037466,0.7393661280392303,1.8223799984210176,-1.0636005202983765,26.56877449322723,115.09127655176354,Power Failure
1,0.5788738239346917,0.7737981678004895,4.053309414170236,-1.9513076590119045,37.567144244603064,72.42650107687656,Power Failure
1,-0.3299699239911117,-0.02405054515761046,1.0794696084996676,-0.16613187998448664,46.52797221144405,98.62909742080899,Power Failure
2,-0.06352206393452085,-1.046956413958956,0.8780122526069197,-1.1688115841896993,42.75863328108664,83.82852472586177,Power Failure
1,-0.5871141539641567,-0.28714394139294597,-0.7285442476635237,1.1458742671295783,50.71120278089351,105.91386440718279,Power Failure
1,-0.5890413229875675,0.4695694936001534,-0.6339479187759037,0.5011159896123867,27.4151602817024,135.02377255721285,Power Failure
1,1.075054193892734,1.0956537601259488,-0.6674448313869727,2.2719486686537866,39.459182447152514,62.33457691006611,Power Failure
1,1.228672943749659,1.1554357593503561,6.0182900442316845,-3.2996654065238276,30.988794213800123,52.622944849225355,Power Failure
1,1.426113253799925,1.4134797697226746,4.132103226024712,-1.366994017992318,33.805589454190184,47.64087474480321,Power Failure
1,-0.46462615194300955,0.5690932041239739,0.7276636641979836,-0.5052405662738956,25.990053303410257,129.77108556430545,Power Failure
1,0.18826434480709076,-0.9907459990339746,0.4691755673185378,-0.08316697538260986,39.92599630005682,69.77890944681563,Power Failure
2,-0.884965317553898,-0.4215231962202776,-0.7253349418103108,0.8478563574209793,49.241503784764504,118.06901018193167,Power Failure
1,0.25668703845647417,-0.9535620466890522,0.26824365678916373,0.3835339409604406,39.156230158422765,65.50285853003847,Power Failure
1,0.6578130670834664,0.843096739410709,4.311607569426402,-2.1063622822137065,36.78883556469723,70.15062788234395,Power Failure
2,-0.14926000616876237,-0.8412118023504647,0.7281987449460454,-1.077510931011168,39.11767221943248,92.78511941558862,Power Failure
1,-0.44057028667852666,0.5811606194111227,0.8052473241418819,-0.5448121040732944,26.03106786269785,128.73071257007334,Power Failure
1,0.062034491917197114,-0.9961711975358966,0.9416861382966113,-1.1777051173426765,42.0,79.89820646205978,Power Failure
1,1.426113253799925,1.4686031844165537,5.558545695218843,-2.5577755039342236,31.37376244166821,47.83106493692784,Power Failure
1,1.1784808835218563,0.8716085260755587,4.76924205902694,-1.9682850817107231,31.1043046010181,47.99164228982904,Power Failure
1,0.0983153184553508,-1.039628323463852,0.7333222816780507,-0.6966957738487384,40.93793709433952,75.40024055905603,Power Failure
1,-0.6799667925631776,0.43536051620053806,-0.6321176617518331,0.4043584470023752,26.757080045403452,138.99547921722524,Power Failure
1,0.644467255831966,-0.5213845567378674,0.3348109154457911,1.5838505224256096,35.18132995570522,47.97361907613302,Power Failure
1,0.3612173168646786,0.9833703872854465,3.3911288169340894,-1.8637406943304013,27.398092695936068,94.05483786487093,Power Failure
1,0.949259818644544,1.278356786546197,5.287651306940189,-2.8310617958993993,28.400688270350294,68.62305515465896,Power Failure
2,-0.5611744444545628,-0.1696536090168897,-0.03111916797475145,-0.3699649524817843,31.36638805688795,123.67141376114576,Power Failure
1,0.2784715495681852,0.36417635220080435,-0.7053128498865742,1.7906480823008244,46.96582729145143,80.58388997208603,Power Failure
1,-0.16944344041889603,0.027137372013295913,-0.7173344108483415,1.4569967109949098,48.903948286293655,93.69140226020397,Power Failure
1,1.3352598098190964,1.159369291645343,-0.676949779263167,2.5778484665140833,42.39312139841099,49.65868001745352,Power Failure
1,0.28919002756235,-0.5676942529142712,2.1769850125470818,-1.7969274276992266,39.43520312527803,74.62036628367112,Power Failure
1,0.89691236994968,0.54694507607017,4.661806025741721,-2.7690019899402394,33.971483327928176,60.390917029952774,Power Failure
1,0.047515259140291664,-1.067235348033359,0.8825030933176161,-1.04319534830437,41.509445808306765,78.5749714651441,Power Failure
1,0.46981309571276364,-0.8377398138332652,-0.35762801800253663,1.8372347661250172,36.75852825535934,52.18362445852111,Power Failure
1,0.11644650191058248,-0.8845276389676897,1.4706809778021057,-1.5206177129399032,40.98825154087508,78.66505093770938,Power Failure
2,-0.050379699418777055,-1.0024197474606977,0.9104734631200969,-1.2473577654359465,40.97837260878595,85.37084602432667,Power Failure
1,-0.49118931784938585,-0.5915139139486902,-0.6864478355235922,1.304190677183942,47.56995762964474,96.1733359745074,Power Failure
2,-0.884965317553898,0.18972586596171725,-0.6490274847050661,0.32919463460605813,30.452970475486257,141.4926266427048,Power Failure
1,0.17921125860209075,-0.7281360367993098,-0.60116928522333,1.951453373871539,40.02784495386147,64.75100903902533,Power Failure
1,1.2620968792618856,1.0897237531761998,5.463586465957427,-2.524479418601225,30.465922887494717,47.99446436941931,Power Failure
1,-0.587228249805662,-0.5719419696200858,-0.6986645029569167,1.2114663862621617,48.650410826612635,100.67477410637488,Power Failure
2,-0.32539284320454404,-0.5540564156184332,0.40351768066629656,-0.7749673225611735,35.80325654635954,105.9919656510456,Power Failure
1,0.9679179142035752,0.18191690901300428,-0.6132289546199071,2.4659314482135373,38.90713791114613,47.50001270436471,Power Failure
